MAAKOND;VALD;LINN/ ALEV/ ALEVIK/ KÜLA;TÄNAV/TALU;AADRESSILIIK;MAJAALGUS;MAJALOPP;SIHTNUMBER
"Harju";"Kuusalu";"Tammistu";"Kõik";"küla";"";"";"74719"
"Harju";"Laulasmaa";"MARANI";"Kõik";"aiandusühistu";"";"";"76702"
"Harju";"Keila";"Kulna";"Kõik";"küla";"";"";"76613"
"Harju";"Vatsla";"VATSLA 6";"Kõik";"aiandusühistu";"";"";"76915"
"Harju";"Kõue";"Vahetüki";"Kõik";"küla";"";"";"75020"
"Harju";"Harku";"Adra";"Kõik";"küla";"";"";"76704"
"Harju";"Viimsi";"Randvere";"Kõik";"küla";"";"";"74016"
"Harju";"Kiili";"Sõgula";"Kõik";"küla";"";"";"75410"
"Harju";"Padise";"Metslõugu";"Kõik";"küla";"";"";"76009"
"Harju";"Harku";"Vääna-Jõesuu";"Kõik";"küla";"";"";"76909"
"Harju";"Kibuna";"KIBUNA 30";"Kõik";"aiandusühistu";"";"";"76313"
"Harju";"Krei";"KIVIVÕHMA";"Kõik";"aiandusühistu";"";"";"75125"
"Harju";"Kõue";"Habaja";"Kõik";"küla";"";"";"75002"
"Harju";"Metsanurme";"EMMI";"Kõik";"aiandusühistu";"";"";"75506"
"Harju";"Liikva";"MOODUL";"Kõik";"aiandusühistu";"";"";"76921"
"Harju";"Laulasmaa";"KRÕLLI";"Kõik";"aiandusühistu";"";"";"76702"
"Harju";"Järveküla";"TEONI";"Kõik";"aiandusühistu";"";"";"75304"
"Harju";"Saue";"Koppelmaa";"Kõik";"küla";"";"";"76410"
"Harju";"Padise";"Alliklepa";"Kõik";"küla";"";"";"76018"
"Harju";"Kasemetsa";"PARUS";"Kõik";"aiandusühistu";"";"";"75510"
"Harju";"Viimsi";"Metsakasti";"Kõik";"küla";"";"";"74019"
"Harju";"Uusküla";"MEEDIK";"Kõik";"aiandusühistu";"";"";"74120"
"Harju";"Raasiku";"Mallavere";"Kõik";"küla";"";"";"75210"
"Harju";"Vaskjala";"LEIVAJÕE";"Kõik";"aiandusühistu";"";"";"75330"
"Harju";"Vääna-Jõesuu";"KONSTRUKTOR";"Kõik";"aiandusühistu";"";"";"76909"
"Harju";"Kernu";"Vansi";"Kõik";"küla";"";"";"76316"
"Harju";"Türisalu";"PÄRNA";"Kõik";"aiandusühistu";"";"";"76706"
"Harju";"Padise";"Kasepere";"Kõik";"küla";"";"";"76007"
"Harju";"Maidla";"MAIDLA-4";"Kõik";"aiandusühistu";"";"";"75519"
"Harju";"Rae";"Limu";"Kõik";"küla";"";"";"75314"
"Harju";"Laulasmaa";"MOBILE NOVA";"Kõik";"aiandusühistu";"";"";"76702"
"Harju";"Kõue";"Lutsu";"Kõik";"küla";"";"";"75030"
"Harju";"Rannamõisa";"LEPIKU TEE 14";"Kõik";"aiandusühistu";"";"";"76906"
"Harju";"Jõelähtme";"Ihasalu";"Kõik";"küla";"";"";"74203"
"Harju";"Türisalu";"SALU 2";"Kõik";"aiandusühistu";"";"";"76706"
"Harju";"Harku";"Kumna";"Kõik";"küla";"";"";"76614"
"Harju";"Viimsi";"Viimsi";"Kõik";"alevik";"";"";"74001"
"Harju";"Viti";"DATTEL";"Kõik";"aiandusühistu";"";"";"76910"
"Harju";"Aaviku";"VANA-AAVIKU";"Kõik";"aiandusühistu";"";"";"75305"
"Harju";"Kuusalu";"Kursi";"Kõik";"küla";"";"";"74611"
"Harju";"Kuusalu";"Rummu";"Kõik";"küla";"";"";"74633"
"Harju";"Viimsi";"Äigrumäe";"Kõik";"küla";"";"";"74014"
"Harju";"Uusküla";"TUNGAL";"Kõik";"aiandusühistu";"";"";"74120"
"Harju";"Kõue";"Uueveski";"Kõik";"küla";"";"";"75037"
"Harju";"Kaasiku";"KULDNE SÜGIS";"Kõik";"aiandusühistu";"";"";"76317"
"Harju";"Padise";"Langa";"Kõik";"küla";"";"";"76711"
"Harju";"Jõelähtme";"Parasmäe";"Kõik";"küla";"";"";"74230"
"Harju";"Raasiku";"Tõhelgi";"Kõik";"küla";"";"";"75223"
"Harju";"Jüri";"Tuulevälja";"Kõik";"aiandusühistu";"";"";"75301"
"Harju";"Kersalu";"AIDA";"Kõik";"aiandusühistu";"";"";"76713"
"Harju";"Luige";"LILLE";"Kõik";"aiandusühistu";"";"";"75404"
"Harju";"Jõelähtme";"Nehatu";"Kõik";"küla";"";"";"74208"
"Harju";"Suurupi";"KIVITEE";"Kõik";"aiandusühistu";"";"";"76907"
"Harju";"Viti";"MINI";"Kõik";"aiandusühistu";"";"";"76910"
"Harju";"Kuusalu";"Tapurla";"Kõik";"küla";"";"";"74721"
"Harju";"Laitse";"ULME";"Kõik";"aiandusühistu";"";"";"76302"
"Harju";"Kaasiku";"METSAPERE";"Kõik";"aiandusühistu";"";"";"76317"
"Harju";"Nissi";"Ellamaa";"Kõik";"küla";"";"";"76203"
"Harju";"Vääna-Jõesuu";"MARAL";"Kõik";"aiandusühistu";"";"";"76909"
"Harju";"Saue";"Hüüru";"Kõik";"küla";"";"";"76911"
"Harju";"Haapse";"KULLAMÄE";"Kõik";"aiandusühistu";"";"";"74216"
"Harju";"Kiisa";"RISTIKHEINA";"Kõik";"aiandusühistu";"";"";"75503"
"Harju";"Aegviidu";"Aegviidu";"Kõik";"alev";"";"";"74501"
"Harju";"Vasalemma";"Ämari";"Kõik";"alevik";"";"";"76102"
"Harju";"Padise";"Laane";"Kõik";"küla";"";"";"76008"
"Harju";"Jõelähtme";"Aruaru";"Kõik";"küla";"";"";"75225"
"Harju";"Viti";"KALMUSE";"Kõik";"aiandusühistu";"";"";"76910"
"Harju";"Laitse";"OOKEAN";"Kõik";"aiandusühistu";"";"";"76302"
"Harju";"Padise";"Kõmmaste";"Kõik";"küla";"";"";"76016"
"Harju";"Rae";"Assaku";"Kõik";"alevik";"";"";"75301"
"Harju";"Kõue";"Rõõsa";"Kõik";"küla";"";"";"75015"
"Harju";"Paldiski";"SÜ MEREÄÄR";"Kõik";"aiandusühistu";"";"";"76801"
"Harju";"Muraste";"MURU";"Kõik";"aiandusühistu";"";"";"76905"
"Harju";"Viimsi";"Haabneeme";"Kõik";"alevik";"";"";"74001"
"Harju";"Saue";"Alliku";"Kõik";"küla";"";"";"76403"
"Harju";"Jõelähtme";"Sambu";"Kõik";"küla";"";"";"75222"
"Harju";"Sausti";"KAASIKU";"Kõik";"aiandusühistu";"";"";"75415"
"Harju";"Raasiku";"Kiviloo";"Kõik";"küla";"";"";"75209"
"Harju";"Kernu";"Kibuna";"Kõik";"küla";"";"";"76313"
"Harju";"Metsanurme";"KÄOKÕRV";"Kõik";"aiandusühistu";"";"";"75506"
"Harju";"Koppelmaa";"KOPPELMAA";"Kõik";"aiandusühistu";"";"";"76410"
"Harju";"Kuusalu";"Kasispea";"Kõik";"küla";"";"";"74811"
"Harju";"Vansi";"OKTAAV";"Kõik";"aiandusühistu";"";"";"76316"
"Hiiu";"Käina";"Kassari";"Kõik";"küla";"";"";"92111"
"Hiiu";"Pühalepa";"Hiiessaare";"Kõik";"küla";"";"";"92335"
"Hiiu";"Pühalepa";"Linnumäe";"Kõik";"küla";"";"";"92422"
"Hiiu";"Kõrgessaare";"Tahkuna";"Kõik";"küla";"";"";"92226"
"Hiiu";"Kõrgessaare";"Leigri";"Kõik";"küla";"";"";"92247"
"Hiiu";"Emmaste";"Emmaste";"Kõik";"küla";"";"";"92001"
"Hiiu";"Emmaste";"Kitsa";"Kõik";"küla";"";"";"92046"
"Hiiu";"Emmaste";"Leisu";"Kõik";"küla";"";"";"92052"
"Hiiu";"Käina";"Ristivälja";"Kõik";"küla";"";"";"92135"
"Hiiu";"Käina";"Käina";"Kõik";"alevik";"";"";"92101"
"Hiiu";"Käina";"Kleemu";"Kõik";"küla";"";"";"92124"
"Hiiu";"Orjaku";"ORJAKU KALASADAM";"Kõik";"aiandusühistu";"";"";"92117"
"Hiiu";"Käina";"Kaasiku";"Kõik";"küla";"";"";"92123"
"Hiiu";"Pühalepa";"Palade";"Kõik";"küla";"";"";"92301"
"Hiiu";"Käina";"Taterma";"Kõik";"küla";"";"";"92174"
"Hiiu";"Käina";"Utu";"Kõik";"küla";"";"";"92136"
"Hiiu";"Pühalepa";"Tareste";"Kõik";"küla";"";"";"92350"
"Hiiu";"Käina";"Lelu";"Kõik";"küla";"";"";"92172"
"Hiiu";"Pühalepa";"Heltermaa";"Kõik";"küla";"";"";"92312"
"Hiiu";"Pühalepa";"Soonlepa";"Kõik";"küla";"";"";"92323"
"Hiiu";"Pühalepa";"Lõbembe";"Kõik";"küla";"";"";"92340"
"Hiiu";"Pühalepa";"Undama";"Kõik";"küla";"";"";"92366"
"Hiiu";"Kõrgessaare";"Jõeranna";"Kõik";"küla";"";"";"92263"
"Hiiu";"Kõrgessaare";"Puski";"Kõik";"küla";"";"";"92260"
"Hiiu";"Pühalepa";"Valipe";"Kõik";"küla";"";"";"92319"
"Hiiu";"Emmaste";"Sõru";"Kõik";"küla";"";"";"92023"
"Hiiu";"Emmaste";"Laartsa";"Kõik";"küla";"";"";"92050"
"Hiiu";"Kõrgessaare";"Kõpu";"Kõik";"küla";"";"";"92212"
"Hiiu";"Emmaste";"Reheselja";"Kõik";"küla";"";"";"92019"
"Hiiu";"Emmaste";"Haldi";"Kõik";"küla";"";"";"92042"
"Hiiu";"Emmaste";"Prähnu";"Kõik";"küla";"";"";"92056"
"Hiiu";"Käina";"Kaigutsi";"Kõik";"küla";"";"";"92164"
"Hiiu";"Kõrgessaare";"Jõesuu";"Kõik";"küla";"";"";"92253"
"Hiiu";"Käina";"Nasva";"Kõik";"küla";"";"";"92130"
"Hiiu";"Kõrgessaare";"Sülluste";"Kõik";"küla";"";"";"92252"
"Hiiu";"Käina";"Niidiküla";"Kõik";"küla";"";"";"92131"
"Hiiu";"Pühalepa";"Hilleste";"Kõik";"küla";"";"";"92313"
"Hiiu";"Käina";"Mäeküla";"Kõik";"küla";"";"";"92116"
"Hiiu";"Käina";"Putkaste";"Kõik";"küla";"";"";"92134"
"Hiiu";"Kõrgessaare";"Viita";"Kõik";"küla";"";"";"92227"
"Hiiu";"Pühalepa";"Reikama";"Kõik";"küla";"";"";"92344"
"Hiiu";"Emmaste";"Tärkma";"Kõik";"küla";"";"";"92026"
"Hiiu";"Pühalepa";"Sääre";"Kõik";"küla";"";"";"92347"
"Hiiu";"Kõrgessaare";"Viitasoo";"Kõik";"küla";"";"";"92238"
"Hiiu";"Pühalepa";"Aruküla";"Kõik";"küla";"";"";"92321"
"Hiiu";"Kõrgessaare";"Kidaste";"Kõik";"küla";"";"";"92216"
"Hiiu";"Kõrgessaare";"Kodeste";"Kõik";"küla";"";"";"92217"
"Hiiu";"Kõrgessaare";"Mangu";"Kõik";"küla";"";"";"92220"
"Hiiu";"Pühalepa";"Hellamaa";"Kõik";"küla";"";"";"92334"
"Hiiu";"Kõrgessaare";"Kiduspe";"Kõik";"küla";"";"";"92234"
"Hiiu";"Pühalepa";"Lõpe";"Kõik";"küla";"";"";"92341"
"Hiiu";"Kõrgessaare";"Mägipe";"Kõik";"küla";"";"";"92233"
"Hiiu";"Emmaste";"Sinima";"Kõik";"küla";"";"";"92058"
"Hiiu";"Emmaste";"Viiri";"Kõik";"küla";"";"";"92027"
"Hiiu";"Käina";"Aadma";"Kõik";"küla";"";"";"92161"
"Hiiu";"Emmaste";"Pärna";"Kõik";"küla";"";"";"92017"
"Hiiu";"Kõrgessaare";"Kõrgessaare";"Kõik";"alevik";"";"";"92201"
"Hiiu";"Kõrgessaare";"Sigala";"Kõik";"küla";"";"";"92213"
"Hiiu";"Emmaste";"Haldreka";"Kõik";"küla";"";"";"92043"
"Hiiu";"Pühalepa";"Määvli";"Kõik";"küla";"";"";"92362"
"Hiiu";"Käina";"Orjaku";"Kõik";"küla";"";"";"92114"
"Hiiu";"Pühalepa";"Sakla";"Kõik";"küla";"";"";"92345"
"Hiiu";"Kõrgessaare";"Lauka";"Kõik";"küla";"";"";"92246"
"Hiiu";"Kõrgessaare";"Metsaküla";"Kõik";"küla";"";"";"92249"
"Hiiu";"Käina";"Ühtri";"Kõik";"küla";"";"";"92163"
"Hiiu";"Käina";"Mäeltse";"Kõik";"küla";"";"";"92129"
"Hiiu";"Emmaste";"Tohvri";"Kõik";"küla";"";"";"92025"
"Hiiu";"Emmaste";"Hindu";"Kõik";"küla";"";"";"92012"
"Hiiu";"Pühalepa";"Partsi";"Kõik";"küla";"";"";"92342"
"Hiiu";"Emmaste";"Prassi";"Kõik";"küla";"";"";"92016"
"Hiiu";"Kõrgessaare";"Mardihansu";"Kõik";"küla";"";"";"92256"
"Hiiu";"Käina";"Jõeküla";"Kõik";"küla";"";"";"92118"
"Hiiu";"Kõrgessaare";"Heigi";"Kõik";"küla";"";"";"92241"
"Hiiu";"Käina";"Kogri";"Kõik";"küla";"";"";"92125"
"Hiiu";"Kõrgessaare";"Tiharu";"Kõik";"küla";"";"";"92269"
"Hiiu";"Pühalepa";"Vahtrepa";"Kõik";"küla";"";"";"92318"
"Hiiu";"Käina";"Moka";"Kõik";"küla";"";"";"92128"
"Hiiu";"Kõrgessaare";"Kurisu";"Kõik";"küla";"";"";"92245"
"Hiiu";"Emmaste";"Lassi";"Kõik";"küla";"";"";"92051"
"Hiiu";"Emmaste";"Lepiku";"Kõik";"küla";"";"";"92014"
"Hiiu";"Kõrgessaare";"Ogandi";"Kõik";"küla";"";"";"92223"
"Hiiu";"Pühalepa";"Loja";"Kõik";"küla";"";"";"92370"
"Hiiu";"Emmaste";"Selja";"Kõik";"küla";"";"";"92057"
"Hiiu";"Kõrgessaare";"Kopa";"Kõik";"küla";"";"";"92255"
"Hiiu";"Käina";"Villemi";"Kõik";"küla";"";"";"92138"
"Hiiu";"Pühalepa";"Harju";"Kõik";"küla";"";"";"92333"
"Hiiu";"Emmaste";"Vanamõisa";"Kõik";"küla";"";"";"92060"
"Hiiu";"Käina";"Selja";"Kõik";"küla";"";"";"92121"
"Hiiu";"Kõrgessaare";"Pihla";"Kõik";"küla";"";"";"92264"
"Hiiu";"Kõrgessaare";"Poama";"Kõik";"küla";"";"";"92259"
"Hiiu";"Emmaste";"Kõmmusselja";"Kõik";"küla";"";"";"92013"
"Hiiu";"Kõrgessaare";"Isabella";"Kõik";"küla";"";"";"92244"
"Hiiu";"Pühalepa";"Tempa";"Kõik";"küla";"";"";"92348"
"Hiiu";"Kõrgessaare";"Kalana";"Kõik";"küla";"";"";"92230"
"Hiiu";"Pühalepa";"Tammela";"Kõik";"küla";"";"";"92365"
"Hiiu";"Pühalepa";"Pilpaküla";"Kõik";"küla";"";"";"92368"
"Hiiu";"Emmaste";"Muda";"Kõik";"küla";"";"";"92029"
"Hiiu";"Pühalepa";"Paluküla";"Kõik";"küla";"";"";"92420"
"Hiiu";"Pühalepa";"Prählamäe";"Kõik";"küla";"";"";"92364"
"Hiiu";"Kõrgessaare";"Suurepsi";"Kõik";"küla";"";"";"92236"
"Hiiu";"Emmaste";"Härma";"Kõik";"küla";"";"";"92044"
"Hiiu";"Kõrgessaare";"Ülendi";"Kõik";"küla";"";"";"92229"
"Hiiu";"Kõrgessaare";"Mudaste";"Kõik";"küla";"";"";"92222"
"Hiiu";"Emmaste";"Kaderna";"Kõik";"küla";"";"";"92045"
"Hiiu";"Emmaste";"Valgu";"Kõik";"küla";"";"";"92011"
"Hiiu";"Pühalepa";"Kerema";"Kõik";"küla";"";"";"92315"
"Hiiu";"Kõrgessaare";"Hirmuste";"Kõik";"küla";"";"";"92228"
"Hiiu";"Kõrgessaare";"Suureranna";"Kõik";"küla";"";"";"92225"
"Hiiu";"Kõrgessaare";"Reigi";"Kõik";"küla";"";"";"92265"
"Hiiu";"Kõrgessaare";"Kaleste";"Kõik";"küla";"";"";"92232"
"Hiiu";"Käina";"Kolga";"Kõik";"küla";"";"";"92126"
"Hiiu";"Kõrgessaare";"Palli";"Kõik";"küla";"";"";"92258"
"Hiiu";"Pühalepa";"Suuresadama";"Kõik";"küla";"";"";"92346"
"Hiiu";"Emmaste";"Ulja";"Kõik";"küla";"";"";"92030"
"Hiiu";"Kõrgessaare";"Vilima";"Kõik";"küla";"";"";"92237"
"Hiiu";"Pühalepa";"Kalgi";"Kõik";"küla";"";"";"92314"
"Hiiu";"Kõrgessaare";"Rootsi";"Kõik";"küla";"";"";"92266"
"Hiiu";"Kõrgessaare";"Lilbi";"Kõik";"küla";"";"";"92248"
"Hiiu";"Emmaste";"Metsapere";"Kõik";"küla";"";"";"92053"
"Hiiu";"Emmaste";"Külaküla";"Kõik";"küla";"";"";"92049"
"Hiiu";"Käina";"Pärnselja";"Kõik";"küla";"";"";"92162"
"Hiiu";"Kõrgessaare";"Kiivera";"Kõik";"küla";"";"";"92254"
"Hiiu";"Emmaste";"Sepaste";"Kõik";"küla";"";"";"92022"
"Hiiu";"Kõrgessaare";"Kauste";"Kõik";"küla";"";"";"92215"
"Hiiu";"Kõrgessaare";"Paope";"Kõik";"küla";"";"";"92267"
"Hiiu";"Kõrgessaare";"Kanapeeksi";"Kõik";"küla";"";"";"92214"
"Hiiu";"Emmaste";"Kuusiku";"Kõik";"küla";"";"";"92048"
"Hiiu";"Pühalepa";"Leerimetsa";"Kõik";"küla";"";"";"92361"
"Hiiu";"Käina";"Ligema";"Kõik";"küla";"";"";"92173"
"Hiiu";"Emmaste";"Mänspe";"Kõik";"küla";"";"";"92054"
"Hiiu";"Emmaste";"Kabuna";"Kõik";"küla";"";"";"92041"
"Hiiu";"Emmaste";"Õngu";"Kõik";"küla";"";"";"92059"
"Hiiu";"Kõrgessaare";"Meelste";"Kõik";"küla";"";"";"92221"
"Hiiu";"Kõrgessaare";"Laasi";"Kõik";"küla";"";"";"92231"
"Hiiu";"Emmaste";"Külama";"Kõik";"küla";"";"";"92021"
"Hiiu";"Pühalepa";"Puliste";"Kõik";"küla";"";"";"92343"
"Hiiu";"Emmaste";"Harju";"Kõik";"küla";"";"";"92028"
"Hiiu";"Kõrgessaare";"Napi";"Kõik";"küla";"";"";"92250"
"Hiiu";"Kõrgessaare";"Ojaküla";"Kõik";"küla";"";"";"92235"
"Hiiu";"Pühalepa";"Ala";"Kõik";"küla";"";"";"92331"
"Hiiu";"Emmaste";"Nurste";"Kõik";"küla";"";"";"92002"
"Hiiu";"Pühalepa";"Kuri";"Kõik";"küla";"";"";"92337"
"Hiiu";"Pühalepa";"Salinõmme";"Kõik";"küla";"";"";"92317"
"Hiiu";"Pühalepa";"Vilivalla";"Kõik";"küla";"";"";"92367"
"Hiiu";"Käina";"Vaemla";"Kõik";"küla";"";"";"92137"
"Hiiu";"Käina";"Luguse";"Kõik";"küla";"";"";"92127"
"Hiiu";"Kõrgessaare";"Tammistu";"Kõik";"küla";"";"";"92268"
"Hiiu";"Emmaste";"Metsalauka";"Kõik";"küla";"";"";"92015"
"Hiiu";"Käina";"Kuriste";"Kõik";"küla";"";"";"92171"
"Hiiu";"Emmaste";"Rannaküla";"Kõik";"küla";"";"";"92018"
"Hiiu";"Kõrgessaare";"Heistesoo";"Kõik";"küla";"";"";"92270"
"Hiiu";"Käina";"Allika";"Kõik";"küla";"";"";"92122"
"Hiiu";"Kõrgessaare";"Luidja";"Kõik";"küla";"";"";"92202"
"Hiiu";"Pühalepa";"Suuremõisa";"Kõik";"küla";"";"";"92302"
"Hiiu";"Emmaste";"Kurisu";"Kõik";"küla";"";"";"92047"
"Hiiu";"Emmaste";"Ole";"Kõik";"küla";"";"";"92055"
"Hiiu";"Kõrgessaare";"Lehtma";"Kõik";"küla";"";"";"92219"
"Hiiu";"Käina";"Nõmme";"Kõik";"küla";"";"";"92132"
"Hiiu";"Käina";"Laheküla";"Kõik";"küla";"";"";"92115"
"Hiiu";"Emmaste";"Tilga";"Kõik";"küla";"";"";"92024"
"Hiiu";"Käina";"Männamaa";"Kõik";"küla";"";"";"92102"
"Hiiu";"Pühalepa";"Hausma";"Kõik";"küla";"";"";"92421"
"Hiiu";"Käina";"Esiküla";"Kõik";"küla";"";"";"92113"
"Hiiu";"Pühalepa";"Nõmba";"Kõik";"küla";"";"";"92363"
"Hiiu";"Kõrgessaare";"Koidma";"Kõik";"küla";"";"";"92218"
"Hiiu";"Kõrgessaare";"Nõmme";"Kõik";"küla";"";"";"92257"
"Hiiu";"Pühalepa";"Pühalepa";"Kõik";"küla";"";"";"92316"
"Hiiu";"Pühalepa";"Kõlunõmme";"Kõik";"küla";"";"";"92338"
"Hiiu";"Pühalepa";"Sarve";"Kõik";"küla";"";"";"92322"
"Hiiu";"Pühalepa";"Kukka";"Kõik";"küla";"";"";"92336"
"Hiiu";"Pühalepa";"Viilupi";"Kõik";"küla";"";"";"92320"
"Hiiu";"Pühalepa";"Tubala";"Kõik";"küla";"";"";"92311"
"Hiiu";"Emmaste";"Riidaküla";"Kõik";"küla";"";"";"92020"
"Hiiu";"Pühalepa";"Värssu";"Kõik";"küla";"";"";"92349"
"Hiiu";"Kõrgessaare";"Villamaa";"Kõik";"küla";"";"";"92261"
"Hiiu";"Kõrgessaare";"Hüti";"Kõik";"küla";"";"";"92243"
"Hiiu";"Kõrgessaare";"Heiste";"Kõik";"küla";"";"";"92242"
"Hiiu";"Käina";"Nõmmerga";"Kõik";"küla";"";"";"92133"
"Hiiu";"Kõrgessaare";"Malvaste";"Kõik";"küla";"";"";"92211"
"Hiiu";"Kõrgessaare";"Otste";"Kõik";"küla";"";"";"92251"
"Hiiu";"Pühalepa";"Nõmme";"Kõik";"küla";"";"";"92369"
"Hiiu";"Pühalepa";"Hagaste";"Kõik";"küla";"";"";"92332"
"Hiiu";"Emmaste";"Jausa";"Kõik";"küla";"";"";"92003"
"Hiiu";"Kõrgessaare";"Risti";"Kõik";"küla";"";"";"92224"
"Hiiu";"Käina";"Taguküla";"Kõik";"küla";"";"";"92112"
"Ida-Viru";"Illuka";"Konsu";"Kõik";"küla";"";"";"41209"
"Ida-Viru";"Tudulinna";"Pikati";"Kõik";"küla";"";"";"42207"
"Ida-Viru";"Maidla";"Kulja";"Kõik";"küla";"";"";"42311"
"Ida-Viru";"Avinurme";"Alekere";"Kõik";"küla";"";"";"42104"
"Ida-Viru";"Toila";"Voka";"Kõik";"küla";"";"";"41718"
"Ida-Viru";"Avinurme";"Paadenurme";"Kõik";"küla";"";"";"42113"
"Ida-Viru";"Iisaku";"Jõuga";"Kõik";"küla";"";"";"41104"
"Ida-Viru";"Aseri";"Aseri";"Kõik";"alevik";"";"";"43401"
"Ida-Viru";"Avinurme";"Lepiksaare";"Kõik";"küla";"";"";"42111"
"Ida-Viru";"Mäetaguse";"Liivakünka";"Kõik";"küla";"";"";"41314"
"Ida-Viru";"Iisaku";"Alliku";"Kõik";"küla";"";"";"41102"
"Ida-Viru";"Maidla";"Tarumaa";"Kõik";"küla";"";"";"41305"
"Ida-Viru";"Jõhvi";"Puru";"Kõik";"küla";"";"";"41551"
"Ida-Viru";"Lüganuse";"Matka";"Kõik";"küla";"";"";"43321"
"Ida-Viru";"Mäetaguse";"Tarakuse";"Kõik";"küla";"";"";"41319"
"Ida-Viru";"Kohtla";"Täkumetsa";"Kõik";"küla";"";"";"30626"
"Ida-Viru";"Iisaku";"Varesmetsa";"Kõik";"küla";"";"";"41115"
"Ida-Viru";"Illuka";"Kaidma";"Kõik";"küla";"";"";"41206"
"Ida-Viru";"Lohusuu";"Lohusuu";"Kõik";"alevik";"";"";"42001"
"Ida-Viru";"Aseri";"Koogu";"Kõik";"küla";"";"";"43404"
"Ida-Viru";"Illuka";"Kuningaküla";"Kõik";"küla";"";"";"41012"
"Ida-Viru";"Illuka";"Agusalu";"Kõik";"küla";"";"";"41211"
"Ida-Viru";"Maidla";"Uniküla";"Kõik";"küla";"";"";"42322"
"Ida-Viru";"Lohusuu";"Raadna";"Kõik";"küla";"";"";"42004"
"Ida-Viru";"Illuka";"Kaatermu";"Kõik";"küla";"";"";"41205"
"Ida-Viru";"Toila";"Altküla";"Kõik";"küla";"";"";"41713"
"Ida-Viru";"Lüganuse";"Varja";"Kõik";"küla";"";"";"43309"
"Ida-Viru";"Iisaku";"Pootsiku";"Kõik";"küla";"";"";"41109"
"Ida-Viru";"Jõhvi";"Kotinuka";"Kõik";"küla";"";"";"41546"
"Ida-Viru";"Kohtla";"Paate";"Kõik";"küla";"";"";"30625"
"Ida-Viru";"Vaivara";"Hundinurga";"Kõik";"küla";"";"";"40109"
"Ida-Viru";"Tudulinna";"Rannapungerja";"Kõik";"küla";"";"";"42208"
"Ida-Viru";"Tudulinna";"Lemmaku";"Kõik";"küla";"";"";"42205"
"Ida-Viru";"Lüganuse";"Lüganuse";"Kõik";"alevik";"";"";"43301"
"Ida-Viru";"Lüganuse";"Mustmätta";"Kõik";"küla";"";"";"43308"
"Ida-Viru";"Iisaku";"Iisaku";"Kõik";"alevik";"";"";"41101"
"Ida-Viru";"Lüganuse";"Aa";"Kõik";"küla";"";"";"43311"
"Ida-Viru";"Vaivara";"Meriküla";"Kõik";"küla";"";"";"29025"
"Ida-Viru";"Iisaku";"Vaikla";"Kõik";"küla";"";"";"41114"
"Ida-Viru";"Aseri";"Rannu";"Kõik";"küla";"";"";"43408"
"Ida-Viru";"Jõhvi";"Kose";"Kõik";"küla";"";"";"41545"
"Ida-Viru";"Vaivara";"Hiiemetsa";"Kõik";"küla";"";"";"40108"
"Ida-Viru";"Iisaku";"Lõpe";"Kõik";"küla";"";"";"42213"
"Ida-Viru";"Kohtla";"Kaasikaia";"Kõik";"küla";"";"";"41554"
"Ida-Viru";"Tudulinna";"Roostoja";"Kõik";"küla";"";"";"42209"
"Ida-Viru";"Tudulinna";"Tudulinna";"Kõik";"alevik";"";"";"42202"
"Ida-Viru";"Tudulinna";"Peressaare";"Kõik";"küla";"";"";"42121"
"Ida-Viru";"Vaivara";"Perjatsi";"Kõik";"küla";"";"";"40241"
"Ida-Viru";"Aseri";"Kestla";"Kõik";"küla";"";"";"43303"
"Ida-Viru";"Sonda";"Vainu";"Kõik";"küla";"";"";"43136"
"Ida-Viru";"Illuka";"Rausvere";"Kõik";"küla";"";"";"41214"
"Ida-Viru";"Jõhvi";"Edise";"Kõik";"küla";"";"";"41543"
"Ida-Viru";"Iisaku";"Sälliku";"Kõik";"küla";"";"";"41110"
"Ida-Viru";"Iisaku";"Tärivere";"Kõik";"küla";"";"";"41113"
"Ida-Viru";"Mäetaguse";"Rajaküla";"Kõik";"küla";"";"";"41317"
"Ida-Viru";"Kohtla";"Saka";"Kõik";"küla";"";"";"30103"
"Ida-Viru";"Maidla";"Veneoja";"Kõik";"küla";"";"";"42323"
"Ida-Viru";"Avinurme";"Laekannu";"Kõik";"küla";"";"";"42110"
"Ida-Viru";"Vaivara";"Laagna";"Kõik";"küla";"";"";"40110"
"Ida-Viru";"Sonda";"Satsu";"Kõik";"küla";"";"";"43004"
"Ida-Viru";"Maidla";"Hirmuse";"Kõik";"küla";"";"";"42309"
"Ida-Viru";"Mäetaguse";"Mäetaguse";"Kõik";"küla";"";"";"41301"
"Ida-Viru";"Sonda";"Varinurme";"Kõik";"küla";"";"";"43137"
"Ida-Viru";"Illuka";"Permisküla";"Kõik";"küla";"";"";"41013"
"Ida-Viru";"Vaivara";"Sinimäe";"Kõik";"alevik";"";"";"40101"
"Ida-Viru";"Kohtla";"Kaasikvälja";"Kõik";"küla";"";"";"41555"
"Ida-Viru";"Lohusuu";"Ninasi";"Kõik";"küla";"";"";"42003"
"Ida-Viru";"Illuka";"Kuremäe";"Kõik";"küla";"";"";"41201"
"Ida-Viru";"Kohtla-Järve";"Sirgala (Viivikonna linnaosa)";"Kõik";"asum";"";"";"32102"
"Ida-Viru";"Maidla";"Aidu-Liiva";"Kõik";"küla";"";"";"42303"
